;name;retentionRate;fullStreams;consistency;amortisedConsistency;mean;score
1380;Placebo (Adi Nowak);0.81951676162859;18;0.06927710843373494;0.1393939393939394;0.07136932758927661;0.0021605652431852507
1381;Plan The Escape (Son Lux);1.0;17;0.02710843373493976;0.03879310344827586;0.05105105105105105;0.00010950013165315465
1382;Planet 9 (Adam Port);0.7467590525554758;7;0.03313253012048193;0.28205128205128205;0.026910236128125254;0.00019826911469074496
1383;Plastic Jungle (Miike Snow);0.9808375282328479;10;0.018072289156626505;0.03296703296703297;0.02945458042741285;1.777774876823316e-05
1384;Playboy (dla Lanka) (Bedoes);0.9647150936981672;8;0.024096385542168676;0.07407407407407407;0.026073380910761276;5.170789361956771e-05
1385;Playful (ConcernedApe);1.0;7;0.012048192771084338;0.021164021164021163;0.021021021021021023;3.117934199633627e-06
1386;Pleasant Memory (Penny's Theme) (ConcernedApe);1.0;7;0.012048192771084338;0.021164021164021163;0.021021021021021023;3.117934199633627e-06
1387;Po staremu (Guzior);0.9686243258859784;32;0.04819277108433735;0.07174887892376682;0.09598979806077264;0.001550073094919574
1388;Pobudka (Bitamina);1.0;12;0.018072289156626505;0.034482758620689655;0.036036036036036036;2.565535850287812e-05
1389;Pok0ra (Żabson);0.3902099076406381;1;0.015060240963855422;0.02242152466367713;0.005859007622231804;5.927036454470053e-08
1390;Pokédex (Taco Hemingway);0.9388834884864998;70;0.09939759036144578;0.18435754189944134;0.22273812489619665;0.0530433987738696
1391;Polaco (to też) (Bedoes);0.92073301213257;10;0.024096385542168676;0.07407407407407407;0.030414604004379186;6.35884956387113e-05
1392;Polarize (Twenty One Pilots);0.9308864727445395;45;0.0783132530120482;0.12380952380952381;0.142568198528443;0.01118000158828525
1393;Polaroid (Imagine Dragons);0.9349482823112575;23;0.04819277108433735;0.06722689075630252;0.07580661748469655;0.000864297775046838
1394;Polepiony (Otsochodzi);0.9314354443989482;113;0.20481927710843373;0.3238095238095238;0.35802923988908514;0.7968461678509227
1395;Polish Girl (Neon Indian);0.6859884716732543;11;0.03614457831325301;0.049586776859504134;0.047380585130585136;7.299258332980652e-05
